timestamp,temperature,tds,depth
1742976977.7805543,31.19,12943.74,184.18
1742976978.7878478,31.19,12943.74,184.18
1742976979.7956336,31.19,12943.74,184.18
1742976980.8028064,31.19,12943.74,184.18
1742976981.806885,31.19,12943.74,184.18
1742976982.8140209,31.19,12943.74,184.18
1742976983.8220756,31.19,12943.74,184.18
1742976984.8289795,31.19,12943.74,184.18
1742976985.8330386,31.19,12943.74,184.18
1742976986.8402913,31.19,12943.74,184.18
1742976987.8483272,31.19,12943.74,184.18
1742976988.8550663,31.19,12943.74,184.18
1742976989.8594756,31.19,12943.74,184.18
1742976990.866526,31.19,12943.74,184.18
1742976991.8743553,31.19,12943.74,184.18
1742976992.8775828,31.19,12943.74,184.18
1742976993.8855803,31.19,12943.74,184.18
1742976994.892538,31.19,12943.74,184.18
1742976995.8994012,31.19,12943.74,184.18
1742976996.9036613,31.19,12943.74,184.18
1742976997.9119108,31.19,12943.74,184.18
1742976998.9188404,31.19,12943.74,184.18
1742976999.925662,31.19,12943.74,184.18
1742977000.9300516,31.19,12943.74,184.18
1742977001.937044,31.19,12943.74,184.18
1742977002.945099,31.19,12943.74,184.18
1742977003.951958,31.19,12943.74,184.18
1742977004.956332,31.19,12943.74,184.18
1742977005.9633782,31.19,12943.74,184.18
1742977006.9713137,31.19,12943.74,184.18
1742977007.9744234,31.19,12943.74,184.18
1742977008.9835317,31.19,12943.74,184.18
1742977009.989464,31.19,12943.74,184.18
1742977010.9973576,31.19,12943.74,184.18
1742977012.0010176,31.19,12943.74,184.18
1742977013.008774,31.19,12943.74,184.18
1742977014.0158346,31.19,12943.74,184.18
1742977015.0236855,31.19,12943.74,184.18
1742977016.0306427,31.19,12943.74,184.18
1742977017.0350244,31.19,12943.74,184.18
1742977018.042142,31.19,12943.74,184.18
1742977019.0498734,31.19,12943.74,184.18
1742977020.0568762,31.19,12943.74,184.18
1742977021.0613,31.19,12943.74,184.18
1742977022.0683496,31.19,12943.74,184.18
1742977023.0752199,31.19,12943.74,184.18
1742977024.0793903,31.19,12943.74,184.18
1742977025.0863893,31.19,12943.74,184.18
1742977026.0941517,31.19,12943.74,184.18
1742977027.0974157,31.19,12943.74,184.18
1742977028.1056232,31.19,12943.74,184.18
1742977029.1127343,31.12,12943.74,184.18
1742977030.1203885,31.12,12943.74,184.18
1742977031.12379,31.12,12943.74,184.18
1742977032.1317644,31.12,12943.74,184.18
1742977033.1389546,31.12,12943.74,184.18
1742977034.1467426,31.12,12943.74,184.18
1742977035.150014,31.12,12943.74,184.18
1742977036.1581314,31.12,12943.74,184.18
1742977037.1651974,31.12,12943.74,184.18
1742977038.172881,31.12,12943.74,184.18
1742977039.1762788,31.12,12943.74,184.18
1742977040.18425,31.12,12943.74,184.18
1742977041.1910849,31.12,12943.74,184.18
1742977042.1953604,31.12,12943.74,184.18
1742977043.202581,31.12,12943.74,184.18
1742977044.2105205,31.12,12943.74,184.18
1742977045.217461,31.12,12943.74,184.18
1742977046.2296677,31.12,12943.74,184.18
1742977047.2368977,31.12,12943.74,184.18
1742977048.2448153,31.12,12943.74,184.18
1742977049.2517438,31.12,12943.74,184.18
1742977050.2559414,31.12,12943.74,184.18
1742977051.2630944,31.12,12943.74,184.18
1742977052.2710462,31.12,12943.74,184.18
1742977053.290475,31.12,12943.74,184.18
1742977054.2979403,31.12,12943.74,184.18
1742977055.3102126,31.12,12943.74,184.18
1742977056.317322,31.12,12943.74,184.18
1742977057.3241403,31.12,12943.74,184.18
1742977058.328374,31.12,12943.74,184.18
1742977059.3355389,31.12,12943.74,184.18
1742977060.347143,31.12,12943.74,184.18
1742977061.3542829,31.19,12943.74,184.18
1742977062.3586237,31.12,12943.74,184.18
1742977063.3666737,31.19,12943.74,184.18
1742977064.3736281,31.12,12943.74,184.18
1742977065.3769016,31.12,12943.74,184.18
1742977066.3848135,31.12,12943.74,184.18
1742977067.3918731,31.12,12943.74,184.18
1742977068.399669,31.12,12943.74,184.18
1742977069.4030156,31.12,12943.74,184.18
1742977070.4111004,31.12,12943.74,184.18
1742977071.418134,31.12,12943.74,184.18
1742977072.4259102,31.19,12943.74,184.18
1742977073.42908,31.12,12943.74,184.18
1742977074.4372976,31.19,12943.74,184.18
1742977075.4443648,31.12,12943.74,184.18
1742977076.452154,31.12,12943.74,184.18
1742977077.455492,31.12,12943.74,184.18
1742977078.4635382,31.12,12943.74,184.18
1742977079.4704416,31.12,12943.74,184.18
1742977080.4746327,31.19,12943.74,184.18
1742977081.4826555,31.12,12943.74,184.18
1742977082.4896543,31.19,12943.74,184.18
1742977083.496475,31.12,12943.74,184.18
1742977084.5008366,31.19,12943.74,184.18
1742977085.5079315,31.19,12943.74,184.18
1742977086.5159936,31.19,12943.74,184.18
1742977087.522857,31.12,12943.74,184.18
1742977088.5261877,31.12,12943.74,184.18
1742977089.5341818,31.19,12943.74,184.18
1742977090.5412638,31.12,12943.74,184.18
1742977091.549098,31.19,12943.74,184.18
1742977092.556097,31.12,12943.74,184.18
1742977093.5604112,31.12,12943.74,184.18
1742977094.5674427,31.19,12943.74,184.18
1742977095.5752475,31.19,12943.74,184.18
1742977096.5786076,31.19,12943.74,184.18
1742977097.5865073,31.19,12943.74,184.18
1742977098.5934267,31.12,12943.74,184.18
1742977099.5976784,31.12,12943.74,184.18
1742977100.604795,31.12,12943.74,184.18
1742977101.6126783,31.12,12943.74,184.18
1742977102.6197093,31.12,12943.74,184.18
1742977104.6310434,31.12,12943.74,184.18
1742977105.6391287,31.12,12943.74,151.5
1742977106.645994,31.12,12943.74,131.37
1742977107.652917,31.12,12943.74,123.2
1742977108.657288,31.12,12943.74,184.18
1742977109.6651716,31.12,12943.74,124.59
1742977110.6722639,31.12,12943.74,184.18
1742977111.6764216,31.12,12943.74,184.18
1742977112.6835582,31.12,12943.74,184.18
1742977113.6904192,31.12,12943.74,184.18
1742977114.698283,31.12,12943.74,184.18
1742977115.7016683,31.12,12943.74,184.18
1742977116.7096996,31.12,12943.74,184.18
1742977117.7167952,31.06,12943.74,184.18
1742977118.724532,31.06,12943.74,184.18
1742977119.7279785,31.06,12943.74,184.18
1742977120.73579,31.06,12943.74,131.37
1742977121.743038,31.06,12943.74,178.6
1742977122.7508574,31.06,12943.74,131.57
1742977123.754185,31.06,12943.74,184.18
1742977124.762211,31.06,12943.74,184.18
1742977125.769226,31.06,12943.74,154.49
1742977126.7770228,31.06,12943.74,133.16
1742977127.7803504,31.06,12943.74,184.18
1742977128.7883856,31.06,2512.91,146.51
1742977129.7954817,31.06,217.79,136.95
1742977130.803176,31.06,186.59,139.74
1742977131.8064115,31.06,157.04,163.05
1742977132.8146722,31.06,150.63,184.18
1742977133.8216243,31.06,129.02,115.23
1742977134.8285174,31.06,104.74,107.65
1742977135.832878,31.06,150.63,184.18
1742977136.8407483,31.06,161.3,184.18
1742977137.8477929,31.06,186.59,184.18
1742977138.8545754,31.06,217.79,184.18
1742977139.8589327,31.06,2512.91,184.18
1742977140.8662257,31.06,2512.91,184.18
1742977141.873973,31.06,2512.91,184.18
1742977142.877071,31.06,2512.91,184.18
1742977143.8853822,31.06,2512.91,184.18
1742977144.8920598,31.06,2512.91,184.18
1742977145.8963673,31.06,2512.91,184.18
1742977146.903438,31.06,2512.91,184.18
1742977147.9115016,31.0,2512.91,184.18
1742977148.918365,31.06,2512.91,184.18
1742977149.9226303,31.06,12943.74,184.18
1742977150.9295654,31.06,12943.74,184.18
1742977151.9377406,31.06,12943.74,184.18
1742977152.9446077,31.06,12943.74,184.18
1742977153.9525156,31.06,12943.74,184.18
1742977154.9559193,31.06,12943.74,184.18
1742977155.9639976,31.06,12943.74,184.18
1742977156.9709303,31.06,12943.74,184.18
1742977157.9751282,31.06,12943.74,172.62
1742977158.9833145,31.06,12943.74,184.18
1742977159.9899113,31.06,12943.74,184.18
1742977160.9932272,31.06,12943.74,129.77
1742977162.0011432,31.12,12943.74,184.18
1742977163.0083601,31.06,12943.74,135.95
1742977164.0153925,31.06,12943.74,184.18
1742977165.0231447,31.12,12943.74,184.18
1742977166.026642,31.12,12943.74,184.18
1742977167.0346093,31.06,12943.74,184.18
1742977168.0415745,31.12,12943.74,184.18
1742977169.049333,31.12,12943.74,126.98
1742977170.052682,31.12,12943.74,179.4
1742977171.0608873,31.12,12943.74,184.18
1742977172.0678844,31.12,12943.74,184.18
1742977173.0718584,31.12,12943.74,172.62
1742977174.079011,31.12,12943.74,107.05
1742977175.0868056,31.12,12943.74,184.18
1742977176.0900848,31.12,12943.74,184.18
1742977177.0981212,31.12,12943.74,184.18
1742977178.1052217,31.12,2480.57,105.46
1742977179.1131427,31.12,201.19,176.41
1742977180.1199503,31.12,161.3,106.26
1742977181.124276,31.12,135.55,143.13
1742977182.131508,31.12,113.64,130.17
1742977183.139355,31.06,113.64,184.18
1742977184.1425798,31.12,91.23,158.87
1742977185.1506557,31.12,79.81,150.1
1742977186.1575787,31.12,68.23,111.64
1742977187.1647995,31.12,68.23,184.18
1742977188.168881,31.06,79.81,184.18
1742977189.1760154,31.12,79.81,184.18
1742977190.1837656,31.12,79.81,184.18
1742977191.1869378,31.06,91.23,184.18
1742977192.1949298,31.06,91.23,184.18
1742977193.2020857,31.06,113.64,184.18
1742977194.2099934,31.06,113.64,184.18
1742977195.2167907,31.06,113.64,184.18
1742977196.2212431,31.06,113.64,184.18
1742977197.2283876,31.06,113.64,184.18
1742977198.236289,31.06,144.19,184.18
1742977199.243133,31.06,169.77,184.18
1742977200.2475448,31.06,201.19,184.18
1742977201.2545753,31.06,2480.57,184.18
1742977202.2625034,31.06,12943.74,184.18
1742977203.2693865,31.06,12943.74,184.18
1742977204.2737477,31.06,12943.74,184.18
1742977205.2806756,31.06,12943.74,184.18
1742977206.284759,31.06,12943.74,184.18
1742977207.291851,31.06,12943.74,184.18
1742977208.299934,31.06,12943.74,184.18
1742977209.3069708,31.06,12943.74,184.18
1742977210.3147674,31.06,12943.74,184.18
1742977211.3179598,31.06,12943.74,184.18
1742977212.3261917,31.06,12943.74,184.18
1742977213.3332844,31.06,12943.74,184.18
1742977214.340009,31.06,12943.74,184.18
1742977215.3444054,31.06,12943.74,184.18
1742977216.3514993,31.06,12943.74,184.18
1742977217.3594332,31.06,12943.74,184.18
1742977218.366227,31.06,12943.74,184.18
1742977219.3704274,31.06,12943.74,184.18
1742977220.3776977,31.06,12943.74,184.18
1742977221.3853118,31.06,12943.74,184.18
1742977222.3885915,31.06,12943.74,184.18
1742977223.3967876,31.06,12943.74,184.18
1742977224.4037397,31.06,12943.74,184.18
1742977225.4115648,31.06,12943.74,184.18
1742977226.414975,31.06,12943.74,184.18
1742977227.4233606,31.06,12943.74,184.18
1742977228.4300375,31.06,12943.74,184.18
1742977229.437948,31.06,12943.74,184.18
1742977230.4413025,31.06,12943.74,184.18
1742977231.449307,31.06,12943.74,184.18
1742977232.4561226,31.06,12943.74,184.18
1742977233.4641042,31.06,12943.74,184.18
1742977234.4674473,31.06,12943.74,184.18
1742977235.4755373,31.06,12943.74,184.18
1742977236.4785864,31.06,12943.74,184.18
1742977237.4865947,31.06,12943.74,184.18
1742977238.4935293,31.06,12943.74,184.18
1742977239.5004237,31.12,12943.74,184.18
1742977240.5048091,31.06,12943.74,184.18
1742977241.5119314,31.06,12943.74,184.18
1742977242.5199137,31.12,12943.74,184.18
1742977243.5267215,31.12,12943.74,184.18
1742977244.530881,31.12,12943.74,184.18
1742977245.5381188,31.12,12943.74,184.18
1742977246.5461862,31.12,12943.74,184.18
1742977247.5529497,31.12,12943.74,184.18
1742977248.5572555,31.12,12943.74,184.18
1742977249.5642734,31.12,12943.74,184.18
1742977250.5722501,31.12,12943.74,184.18
1742977251.5754616,31.12,12943.74,184.18
1742977252.5832942,31.12,12943.74,184.18
1742977253.590394,31.12,12943.74,184.18
1742977254.598234,31.12,12943.74,184.18
1742977255.6015015,31.19,12943.74,184.18
1742977256.6096833,31.19,12943.74,184.18
1742977257.616761,31.19,12943.74,184.18
1742977258.6245718,31.19,12943.74,184.18
1742977259.627881,31.19,12943.74,184.18
1742977260.6360085,31.19,12943.74,184.18
1742977261.643046,31.19,12943.74,184.18
1742977262.6500478,31.19,12943.74,184.18
1742977263.65397,31.19,12943.74,184.18
1742977264.6612515,31.19,12943.74,184.18
1742977265.669296,31.19,12943.74,184.18
1742977266.6761513,31.19,12943.74,184.18
1742977267.6803803,31.19,12943.74,184.18
1742977268.687367,31.19,12943.74,184.18
1742977269.6952438,31.19,12943.74,184.18
1742977270.702135,31.19,12943.74,184.18
1742977271.7065635,31.19,12943.74,184.18
1742977272.7136297,31.19,12943.74,184.18
1742977273.7215827,31.19,12943.74,184.18
1742977274.7283726,31.19,12943.74,184.18
1742977275.7328455,31.12,12943.74,184.18
1742977276.7399092,31.12,12943.74,184.18
1742977277.7478678,31.19,12943.74,184.18
1742977278.754703,31.12,12943.74,184.18
1742977279.7591887,31.19,12943.74,184.18
1742977280.766111,31.19,12943.74,184.18
1742977281.7739787,31.19,12943.74,184.18
1742977282.7890928,31.12,12943.74,184.18
1742977283.7972105,31.12,12943.74,184.18
1742977284.8041725,31.12,12943.74,184.18
1742977285.8121011,31.19,12943.74,184.18
1742977286.8154297,31.19,12943.74,184.18
1742977287.8234572,31.12,12943.74,184.18
1742977288.830576,31.19,12943.74,184.18
1742977289.8386426,31.19,12943.74,184.18
1742977290.8493938,31.19,12943.74,184.18
1742977291.8537474,31.19,12943.74,184.18
1742977292.8607855,31.12,12943.74,184.18
1742977293.86896,31.19,12943.74,184.18
1742977294.8756745,31.19,12943.74,184.18
1742977295.8799863,31.12,12943.74,184.18
1742977296.8868487,31.19,12943.74,184.18
1742977297.894951,31.19,12943.74,184.18
1742977298.9017882,31.19,12943.0,184.18
1742977299.9062006,31.19,12943.74,184.18
1742977300.9132476,31.19,12943.74,184.18
1742977301.921362,31.19,12943.74,184.18
1742977302.9282923,31.19,12943.74,184.18
1742977303.9361234,31.19,12943.74,184.18
1742977304.9393058,31.19,12943.74,184.18
1742977305.9474983,31.19,12943.74,184.18
1742977306.9545155,31.19,12943.74,184.18
1742977307.961557,31.12,12943.74,184.18
1742977308.9657118,31.19,12943.74,184.18
1742977309.9738412,31.12,12943.74,184.18
1742977310.9804757,31.19,12943.74,184.18
1742977311.9839575,31.19,12943.74,184.18
1742977312.9918706,31.12,12943.74,184.18
1742977313.9987478,31.12,12943.74,184.18
1742977315.0030448,31.19,12943.74,184.18
1742977316.0099602,31.12,12943.74,184.18
1742977317.0181534,31.12,12943.74,184.18
1742977318.0250335,31.12,12943.74,184.18
1742977319.0329216,31.19,12943.74,184.18
1742977320.0363564,31.12,12943.74,184.18
1742977321.0443888,31.12,12943.74,184.18
1742977322.051403,31.19,12943.74,184.18
1742977323.0591085,31.12,12943.74,184.18
1742977324.062441,31.12,12943.74,184.18
1742977325.0706651,31.12,12943.74,184.18
1742977326.0773485,31.12,12943.74,184.18
1742977327.0816338,31.12,12943.74,184.18
1742977328.08876,31.12,12943.74,184.18
1742977329.096639,31.12,12943.74,184.18
1742977330.1035073,31.12,12943.74,184.18
1742977331.108016,31.12,12943.74,184.18
1742977332.1149945,31.12,12943.74,184.18
1742977333.1230152,31.12,12943.74,184.18
1742977334.1297607,31.12,12943.74,184.18
1742977335.1341705,31.12,12943.74,184.18
1742977336.1412737,31.12,12943.74,184.18
1742977337.1483366,31.12,12943.74,184.18
1742977338.156019,31.12,12943.74,184.18
1742977339.1595476,31.12,12943.74,184.18
1742977342.1786344,31.12,12943.74,184.18
1742977343.1855972,31.12,12943.74,184.18
1742977344.193442,31.12,12943.74,184.18
1742977345.1967275,31.12,12943.74,184.18
1742977346.204649,31.12,12943.74,184.18
1742977347.2119002,31.12,12943.74,184.18
1742977348.2197819,31.12,12943.74,184.18
1742977349.2266288,31.12,12943.74,184.18
1742977350.2310884,31.12,12943.74,184.18
1742977351.2379942,31.12,12943.74,184.18
1742977352.2460606,31.12,12943.74,184.18
1742977353.2529118,31.12,12943.74,184.18
1742977354.2572474,31.12,12943.74,184.18
1742977355.264371,31.12,12943.74,184.18
1742977356.2723155,31.12,12943.74,184.18
1742977357.2753298,31.12,12943.74,184.18
1742977358.283467,31.12,12943.74,184.18
1742977359.2903183,31.12,12943.74,184.18
1742977360.297187,31.12,12943.74,184.18
1742977361.3016322,31.12,12943.74,184.18
1742977362.3088994,31.12,12943.74,184.18
1742977363.316676,31.19,12943.74,184.18
1742977364.3236206,31.12,12943.74,184.18
1742977365.327754,31.19,12943.74,184.18
1742977366.3349535,31.12,12943.74,184.18
1742977367.3429155,31.19,12943.74,184.18
1742977368.3498788,31.19,12943.74,184.18
1742977369.3541691,31.12,12943.74,184.18
1742977370.3612113,31.19,12943.74,184.18
1742977371.3692808,31.19,12943.74,184.18
1742977372.3723245,31.19,12943.74,184.18
1742977373.3804002,31.19,12943.74,184.18
1742977374.3871088,31.19,12943.74,184.18
1742977375.3914187,31.19,12943.74,184.18
1742977376.3983738,31.12,12943.74,184.18
1742977377.4065952,31.12,12943.74,184.18
1742977378.4134464,31.12,12943.74,184.18
1742977379.4177332,31.19,12943.74,184.18
1742977380.4247637,31.12,12943.74,184.18
1742977381.4327536,31.12,12943.74,184.18
1742977382.4397435,31.12,12943.74,184.18
1742977383.4465885,31.12,12943.74,184.18
1742977384.4510555,31.19,12943.74,184.18
1742977385.4590611,31.12,12943.74,184.18
1742977386.465978,31.12,12943.74,184.18
1742977387.4727473,31.12,12943.74,184.18
1742977388.4772751,31.12,12943.74,184.18
1742977389.4840138,31.12,12943.74,184.18
1742977390.4883065,31.12,12943.74,184.18
1742977391.4954457,31.12,12943.74,184.18
1742977392.5033941,31.12,12943.74,184.18
1742977393.510359,31.19,12943.74,184.18
1742977394.5181785,31.12,12943.74,184.18
1742977395.521652,31.12,12943.74,184.18
1742977396.5296938,31.12,12943.74,184.18
1742977397.536774,31.12,12943.74,184.18
1742977398.5443833,31.19,12943.74,184.18
1742977399.5477662,31.19,12943.74,184.18
1742977400.555904,31.19,12943.74,184.18
1742977401.563031,31.19,12943.74,184.18
1742977402.5707407,31.12,12943.74,184.18
1742977403.5740657,31.19,12943.74,184.18
1742977404.5830152,31.19,12943.74,184.18
1742977405.588879,31.19,12943.74,184.18
1742977406.593077,31.19,12943.74,184.18
1742977407.6002772,31.19,12943.74,184.18
1742977408.6083453,31.19,12943.74,184.18
1742977409.6151514,31.19,12943.74,184.18
1742977410.6220675,31.19,12943.74,184.18
1742977411.6264553,31.19,12943.74,184.18
1742977412.6345782,31.19,12943.74,184.18
1742977413.6416457,31.19,12943.74,184.18
1742977414.6484146,31.19,12943.74,184.18
1742977415.6528127,31.19,12943.74,184.18
1742977416.6598835,31.19,12943.74,184.18
1742977417.6678016,31.25,12943.74,184.18
1742977418.6746395,31.19,12943.74,184.18
1742977419.6790426,31.19,12943.74,184.18
1742977420.6859593,31.19,12943.74,184.18
1742977421.6937692,31.19,12943.74,184.18
1742977422.6971345,31.19,12943.74,184.18
1742977423.7052124,31.25,12943.74,184.18
1742977424.7123277,31.25,12943.74,184.18
1742977425.7201495,31.19,12943.74,184.18
1742977426.7234573,31.25,12943.74,184.18
1742977427.7314582,31.25,12943.74,184.18
1742977428.738469,31.25,12943.74,184.18
1742977429.7463694,31.25,12943.74,184.18
1742977430.753503,31.25,12943.74,184.18
1742977431.7577045,31.25,12943.74,184.18
1742977432.7647352,31.25,12943.74,184.18
1742977433.7727418,31.25,12943.74,184.18
1742977434.7760258,31.25,12943.74,184.18
1742977435.783987,31.25,12943.74,184.18
1742977436.7908962,31.25,12943.74,184.18
1742977437.7976239,31.25,12943.74,184.18
1742977438.8020518,31.25,12943.74,184.18
1742977439.8090801,31.25,12943.74,184.18
1742977440.817215,31.25,12943.74,184.18
1742977441.8240478,31.25,12943.74,184.18
1742977442.8283308,31.25,12943.74,184.18
1742977443.835369,31.25,12943.74,184.18
1742977444.8434167,31.25,12943.74,184.18
1742977445.850255,31.25,12943.74,184.18
1742977446.8581781,31.25,12943.74,184.18
1742977447.8614664,31.25,12943.74,184.18
1742977448.8697093,31.25,12943.74,184.18
1742977449.8764973,31.25,12943.74,184.18
1742977450.880582,31.25,12943.74,184.18
1742977451.8877609,31.25,12943.74,184.18
1742977452.895666,31.25,12943.74,184.18
1742977453.902673,31.25,12943.74,184.18
1742977454.9069824,31.25,12943.74,184.18
1742977455.9139621,31.25,12943.74,184.18
1742977456.9221113,31.25,12943.74,184.18
1742977457.9288979,31.25,12943.74,184.18
1742977458.9330785,31.25,12943.74,184.18
1742977459.9403367,31.25,12943.74,184.18
1742977460.9482846,31.25,12943.74,184.18
1742977461.9553082,31.25,12943.74,184.18
1742977462.9621289,31.25,12943.74,184.18
1742977463.9665506,31.25,12943.74,184.18
1742977464.9744906,31.25,12943.74,184.18
1742977465.9776354,31.25,12943.74,184.18
1742977466.984843,31.25,12943.74,184.18
1742977467.9927347,31.25,12943.74,184.18
1742977468.9994433,31.25,12943.74,184.18
1742977470.0036864,31.25,12943.74,184.18
1742977471.010898,31.25,12943.74,184.18
1742977472.0189931,31.31,12943.74,184.18
1742977473.0257635,31.25,12943.74,184.18
1742977474.0300796,31.25,12943.74,184.18
1742977475.0371492,31.25,12943.74,184.18
1742977476.0452535,31.25,12943.74,184.18
1742977477.0520434,31.25,12943.74,184.18
1742977478.056209,31.31,12943.74,184.18
1742977479.0633988,31.31,12943.74,184.18
1742977480.0715048,31.25,12943.74,184.18
1742977481.0780518,31.25,12943.74,184.18
1742977482.083228,31.31,12943.74,184.18
1742977483.0895512,31.31,12943.74,184.18
1742977484.0973918,31.31,12943.74,184.18
1742977485.100741,31.31,12943.74,184.18
1742977486.1087477,31.31,12943.74,184.18
1742977487.1157408,31.31,12943.74,184.18
1742977488.1238,31.31,12943.74,184.18
1742977489.1305528,31.31,12943.74,184.18
1742977490.1350229,31.31,12943.74,184.18
1742977491.1420858,31.31,12943.74,184.18
1742977492.1501217,31.31,12943.74,184.18
1742977493.1569183,31.31,12943.74,184.18
1742977494.1602674,31.31,12943.74,184.18
1742977495.168225,31.31,12943.74,184.18
1742977496.1751616,31.31,12943.74,184.18
1742977497.179423,31.31,12943.74,184.18
1742977498.1864207,31.31,12943.74,184.18
1742977499.1943648,31.31,12943.74,184.18
1742977500.2011483,31.31,12943.74,184.18
1742977501.2056196,31.31,12943.74,184.18
1742977502.2126977,31.31,12943.74,184.18
1742977503.220691,31.31,12943.74,184.18
1742977504.2274475,31.31,12943.74,184.18
1742977505.2317438,31.37,12943.74,184.18
1742977506.2389266,31.37,12943.74,184.18
1742977507.2469957,31.31,12943.74,184.18
1742977508.2537827,31.37,12943.74,184.18
1742977509.2581105,31.37,12943.74,184.18
1742977510.2651246,31.37,12943.74,184.18
1742977511.2730355,31.37,12943.74,184.18
1742977512.2798548,31.37,12943.74,184.18
1742977513.2842715,31.37,12943.74,184.18
1742977514.2913313,31.37,12943.74,184.18
1742977515.2982156,31.37,12943.74,184.18
1742977516.306089,31.37,12943.74,184.18
1742977517.3095994,31.37,12943.74,184.18
1742977518.3175414,31.37,12943.74,184.18
1742977519.324503,31.37,12943.74,184.18
1742977520.3323603,31.31,12943.74,184.18
1742977521.335754,31.37,12943.74,184.18
1742977522.343653,31.37,12943.74,184.18
1742977523.3509362,31.31,12943.74,184.18
1742977524.3586774,31.31,12943.74,184.18
1742977525.3620534,31.31,12943.74,184.18
1742977526.3701196,31.31,12943.74,184.18
1742977527.376986,31.31,12943.74,184.18
1742977528.3810966,31.31,12943.74,184.18
1742977529.3881636,31.37,12943.74,184.18
1742977530.3961737,31.37,12943.74,184.18
1742977531.4031427,31.31,12943.74,184.18
1742977532.411187,31.37,12943.74,184.18
1742977533.4143333,31.37,12943.74,184.18
1742977534.4224925,31.37,12943.74,184.18
1742977535.429587,31.37,12943.74,184.18
1742977536.4374099,31.37,12943.74,184.18
1742977537.4406917,31.37,12943.74,184.18
1742977538.448731,31.37,12943.74,184.18
1742977539.455866,31.37,12943.74,184.18
1742977540.4636946,31.37,12943.74,184.18
1742977541.4705071,31.37,12943.74,184.18
1742977542.4750147,31.37,12943.74,184.18
1742977543.48262,31.37,12943.74,184.18
1742977544.4851391,31.37,12943.74,184.18
1742977545.4930978,31.37,12943.74,184.18
1742977546.5002675,31.37,12943.74,184.18
1742977547.5080276,31.37,12943.74,184.18
1742977548.5112872,31.37,12943.74,184.18
1742977549.5193949,31.37,12943.74,184.18
1742977550.526413,31.37,12943.74,184.18
1742977551.5343554,31.37,12943.74,184.18
1742977552.5412045,31.37,12943.74,184.18
1742977553.545529,31.37,12943.74,184.18
1742977554.5526547,31.37,12943.74,184.18
1742977555.5607247,31.37,12943.74,184.18
1742977556.567453,31.37,12943.74,184.18
1742977557.571916,31.37,12943.74,184.18
1742977558.578915,31.37,12943.74,184.18
1742977559.586743,31.37,12943.74,184.18
1742977560.5898967,31.37,12943.74,184.18
1742977561.5979865,31.37,12943.74,184.18
1742977562.6051216,31.37,12943.74,184.18
1742977563.6129827,31.37,12943.74,184.18
1742977564.6199093,31.37,12943.74,184.18
1742977565.624362,31.37,12943.74,184.18
1742977566.63135,31.37,12943.74,184.18
1742977567.6393127,31.37,12943.74,184.18
1742977568.6461303,31.37,12943.74,184.18
1742977569.6496263,31.37,12943.74,184.18
1742977570.657579,31.37,12943.74,184.18
1742977571.6654668,31.37,12943.74,184.18
1742977572.6723585,31.37,12943.74,184.18
1742977573.6758006,31.37,12943.74,184.18
1742977574.6837647,31.37,12943.74,184.18
1742977575.6905203,31.37,12943.74,184.18
1742977576.6948462,31.37,12943.74,184.18
1742977577.7019696,31.37,12943.74,184.18
1742977578.710041,31.37,12943.74,184.18
1742977579.7168927,31.37,12943.74,184.18
1742977580.7247477,31.37,12943.74,184.18
1742977581.728175,31.37,12943.74,184.18
1742977582.7360706,31.37,12943.74,184.18
1742977583.7431977,31.37,12943.74,184.18
1742977584.7510111,31.37,12943.74,184.18
1742977585.7544343,31.37,12943.74,184.18
1742977586.7624931,31.37,12943.74,184.18
1742977587.769429,31.37,12943.74,184.18
1742977588.773627,31.37,12943.74,184.18
1742977589.7806237,31.37,12943.74,184.18
1742977590.7876654,31.37,12943.74,184.18
1742977591.7916636,31.37,12943.74,184.18
1742977592.7997444,31.37,12943.74,184.18
1742977593.8066802,31.37,12943.74,184.18
1742977594.813945,31.37,12943.74,184.18
1742977595.8216724,31.37,12943.74,184.18
1742977596.8251173,31.37,12943.74,184.18
1742977597.8331034,31.37,12943.74,184.18
1742977598.84015,31.37,12943.74,184.18
1742977599.8479035,31.37,12943.74,184.18
1742977600.851296,31.37,12943.74,184.18
1742977601.8591661,31.37,12943.74,184.18
1742977602.8664134,31.37,12943.74,184.18
1742977603.874087,31.37,12943.74,184.18
1742977604.877432,31.37,12943.74,184.18
1742977605.885345,31.37,12943.74,184.18
1742977606.8926208,31.37,12943.74,184.18
1742977607.896612,31.37,12943.74,184.18
1742977608.9037824,31.37,12943.74,184.18
1742977609.9118443,31.37,12943.74,184.18
1742977610.9189537,31.37,12943.74,184.18
1742977611.9228857,31.37,12943.74,184.18
1742977612.9297724,31.37,12943.74,184.18
1742977613.93804,31.37,12943.74,184.18
1742977614.9448957,31.37,12943.74,184.18
1742977615.9527726,31.37,12943.74,184.18
1742977616.9561985,31.37,12943.74,184.18
1742977617.9643464,31.37,12943.74,184.18
1742977618.9711819,31.37,12943.74,184.18
1742977619.9753945,31.37,12943.74,184.18
1742977620.9835067,31.37,12943.74,184.18
1742977621.9904666,31.37,12943.74,184.18
1742977622.9971752,31.37,12943.74,184.18
1742977624.000692,31.37,12943.74,184.18
1742977625.00866,31.37,12943.74,184.18
1742977626.0156682,31.31,12943.74,184.18
1742977627.023607,31.37,12943.74,184.18
1742977628.030466,31.31,12943.74,184.18
